cveEnt,entidad federativa,cveMun,municipio,población,pobreza extrema (%),pobreza extrema (personas),carencia por acceso a la alimentación (%),carencia por acceso a la alimentación (personas),población pobre extrema y que también es carente por acceso a la alimentación (%), población pobre extrema y que también es carente por acceso a la alimentación (personas)
13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero,41208,5.6340899999999996,2322,26.584849999999999,10955,4.8167400000000002,1984.8822192
13,Hidalgo,13057,Singuilucan,15386,15.72742,2420,33.263690000000004,5118,11.884970000000001,1828.6214841999999
13,Hidalgo,13058,Tasquillo,18642,13.278609999999999,2475,29.11589,5428,9.9617500000000003,1857.0694349999999
13,Hidalgo,13059,Tecozautla,30849,17.53115,5408,20.978740000000002,6472,10.81029,3334.8663621000001
13,Hidalgo,13060,Tenango de Doria,15644,23.75066,3716,28.378409999999999,4440,16.74436,2619.4876783999998
13,Hidalgo,13061,Tepeapulco,56445,4.6647300000000005,2633,20.772950000000002,11725,4.2963500000000003,2425.0747575
13,Hidalgo,13062,Tepehuacán de Guerrero,27881,43.535530000000001,12138,45.072879999999998,12567,32.182760000000002,8972.8753156000002
13,Hidalgo,13063,Tepeji del Río de Ocampo,98282,5.0655000000000001,4978,28.697519999999997,28204,4.35534,4280.5152588000001
13,Hidalgo,13064,Tepetitlán,13284,11.92351,1584,39.168860000000002,5203,10.293060000000001,1367.3300904
13,Hidalgo,13065,Tetepango,8173,9.8381800000000013,804,19.050840000000001,1557,7.4119799999999998,605.78112539999995
13,Hidalgo,13066,Villa de Tezontepec,10433,8.971070000000001,936,24.4589,2552,6.7194900000000004,701.04439170000001
13,Hidalgo,13067,Tezontepec de Aldama,48851,12.10825,5915,38.572780000000002,18843,10.291889999999999,5027.6911838999995
13,Hidalgo,13068,Tianguistengo,13009,34.639890000000001,4506,35.865119999999997,4666,20.900170000000003,2718.9031153000001
13,Hidalgo,13069,Tizayuca,110486,3.6609400000000001,4045,29.718399999999999,32835,3.35989,3712.2080654000001
13,Hidalgo,13070,Tlahuelilpan,15562,12.00733,1869,34.150000000000006,5314,10.59121,1648.2041001999999
13,Hidalgo,13071,Tlahuiltepa,9960,28.099069999999998,2799,27.919290000000004,2781,14.240169999999999,1418.3209319999999
13,Hidalgo,13072,Tlanalapa,11157,5.1115300000000001,570,21.058730000000001,2350,4.5775899999999998,510.72171630000003
13,Hidalgo,13073,Tlanchinol,30915,35.769069999999999,11058,36.986400000000003,11434,23.32039,7209.4985685000001
13,Hidalgo,13074,Tlaxcoapan,23062,9.7433899999999998,2247,28.41958,6554,7.93445,1829.8428589999999
13,Hidalgo,13075,Tolcayuca,14956,5.9569700000000001,891,26.300659999999997,3934,4.7082699999999997,704.16886119999992
13,Hidalgo,13076,Tula de Allende,119271,6.0486800000000001,7214,23.93038,28542,4.8247100000000005,5754.4798640999998
13,Hidalgo,13077,Tulancingo de Bravo,128999,11.58634,14946,26.430609999999998,34095,9.0646199999999997,11693.2691538
13,Hidalgo,13078,Xochiatipan,17456,54.483400000000003,9511,58.289959999999994,10175,42.428739999999998,7406.3608543999999
13,Hidalgo,13079,Xochicoatlán,6587,37.682189999999999,2482,34.531620000000004,2275,20.038969999999999,1319.9669539000001
13,Hidalgo,13080,Yahualica,19304,48.073180000000001,9280,47.791109999999996,9226,33.828879999999998,6530.3269952000001
13,Hidalgo,13081,Zacualtipán de Ángeles,31476,14.445209999999999,4547,22.163440000000001,6976,8.5795700000000004,2700.5054531999999
13,Hidalgo,13082,Zapotlán de Juárez,16419,7.5045500000000001,1232,22.670589999999997,3722,5.5992800000000003,919.34578320000003
13,Hidalgo,13083,Zempoala,40653,8.2079299999999993,3337,27.04494,10995,6.6657900000000003,2709.8436087000005
13,Hidalgo,13084,Zimapán,40364,12.41122,5010,24.230560000000001,9780,8.6375099999999989,3486.4445363999998
14,Jalisco,14001,Acatic,24177,10.417619999999999,2519,23.1203,5590,7.3343800000000003,1773.2330526000001
14,Jalisco,14002,Acatlán de Juárez,21115,2.17936,460,20.790870000000002,4390,1.8962600000000001,400.39529899999997
14,Jalisco,14003,Ahualulco de Mercado,19515,3.7763199999999997,737,17.008010000000002,3319,3.1634599999999997,617.34921899999995
14,Jalisco,14004,Amacueca,6502,5.4990999999999994,358,27.203270000000003,1769,4.5408200000000001,295.2441164
14,Jalisco,14005,Amatitán,14590,3.2318699999999998,472,30.816300000000002,4496,2.8778100000000002,419.872479
14,Jalisco,14006,Ameca,54807,6.3749500000000001,3494,19.752320000000001,10826,4.8682799999999995,2668.1582195999999
14,Jalisco,14007,San Juanito de Escobedo,9425,4.29732,405,18.113419999999998,1707,3.73312,351.84656000000001
14,Jalisco,14008,Arandas,66314,13.706619999999999,9089,32.015650000000001,21231,10.67455,7078.7210869999999
14,Jalisco,14009,El Arenal,17387,4.4502199999999998,774,26.323990000000002,4577,3.8832800000000001,675.18589359999999
14,Jalisco,14010,Atemajac de Brizuela,9175,15.991440000000001,1467,21.406300000000002,1964,13.95054,1279.962045
14,Jalisco,14011,Atengo,8447,12.02469,1016,20.183759999999999,1705,9.7133199999999995,820.4841404
14,Jalisco,14012,Atenguillo,6684,5.3222100000000001,356,14.305129999999998,956,4.0815799999999998,272.81280720000001
14,Jalisco,14013,Atotonilco el Alto,53792,7.2514800000000008,3901,22.356909999999999,12026,5.8456800000000007,3144.5081856000002
14,Jalisco,14014,Atoyac,7227,9.1977200000000003,665,21.269650000000002,1537,6.4990199999999998,469.68417539999996
14,Jalisco,14015,Autlán de Navarro,57314,4.7243599999999999,2708,24.070309999999999,13796,4.5056400000000005,2582.3625096000001
14,Jalisco,14016,Ayotlán,37119,15.726150000000001,5837,30.51492,11327,12.37026,4591.7168093999999
14,Jalisco,14017,Ayutla,13123,16.524079999999998,2168,24.07208,3159,14.112250000000001,1851.9505675000003
14,Jalisco,14018,La Barca,59964,6.9611900000000002,4174,23.048279999999998,13821,5.66411,3396.4269204000002
14,Jalisco,14019,Bolaños,7870,28.804020000000001,2267,16.734159999999999,1317,13.276969999999999,1044.8975389999998
14,Jalisco,14020,Cabo Corrientes,9853,12.322099999999999,1214,41.767600000000002,4115,11.296810000000001,1113.0746893
14,Jalisco,14021,Casimiro Castillo,20701,6.4557400000000005,1336,23.989190000000001,4966,5.7558499999999997,1191.5185085000001
14,Jalisco,14022,Cihuatlán,25862,10.92121,2824,30.870979999999999,7984,10.06385,2602.7128870000001
14,Jalisco,14023,Zapotlán el Grande,110587,1.4513800000000001,1605,22.535589999999999,24921,1.2907299999999999,1427.3795851
14,Jalisco,14024,Cocula,25510,4.51152,1151,15.738050000000001,4015,3.4501499999999998,880.13326499999994
14,Jalisco,14025,Colotlán,16676,4.8774499999999996,813,17.384799999999998,2899,3.9189300000000005,653.52076680000005
14,Jalisco,14026,Concepción de Buenos Aires,6016,6.3234799999999991,380,11.00264,662,4.7633000000000001,286.56012800000002
14,Jalisco,14027,Cuautitlán de García Barragán,22970,26.132480000000001,6003,32.033970000000004,7358,23.353149999999999,5364.2185550000004
14,Jalisco,14028,Cuautla,2685,8.2404099999999989,221,14.06775,378,5.8352399999999998,156.67619400000001
14,Jalisco,14029,Cuquío,18886,15.587390000000001,2944,26.022749999999998,4915,11.148619999999999,2105.5283731999998
14,Jalisco,14030,Chapala,30890,5.4507300000000001,1684,15.980089999999999,4936,4.3209499999999998,1334.7414549999999
14,Jalisco,14031,Chimaltitán,5638,24.043469999999999,1356,22.48415,1268,17.412040000000001,981.69081520000009
14,Jalisco,14032,Chiquilistlán,7160,21.810209999999998,1562,29.946450000000002,2144,17.833280000000002,1276.862848
14,Jalisco,14033,Degollado,22204,10.240180000000001,2274,23.226199999999999,5157,7.9424800000000007,1763.5482592000001
14,Jalisco,14034,Ejutla,2329,2.3639799999999997,55,11.26552,262,1.66679,38.8195391
14,Jalisco,14035,Encarnación de Díaz,51805,11.791069999999999,6108,31.005139999999997,16062,9.7345799999999993,5042.9991689999997
14,Jalisco,14036,Etzatlán,16754,5.4366699999999994,911,18.56006,3110,4.2461199999999995,711.39494479999996
14,Jalisco,14037,El Grullo,17753,7.4163099999999993,1317,19.014389999999999,3376,6.2580399999999994,1110.9898412
14,Jalisco,14038,Guachinango,3533,7.9844100000000005,282,16.43281,581,5.2715100000000001,186.24244830000001
14,Jalisco,14039,Guadalajara,1534371,2.0522,31488,18.893250000000002,289893,1.9108799999999999,29319.988564799998
14,Jalisco,14040,Hostotipaquillo,9837,14.48962,1425,36.187049999999999,3560,12.554950000000002,1235.0304315000001
14,Jalisco,14041,Huejúcar,6907,6.6349799999999997,458,14.92539,1031,4.3809500000000003,302.59221650000001
14,Jalisco,14042,Huejuquilla el Alto,7629,11.86407,905,27.610099999999999,2106,10.15766,774.92788140000005
14,Jalisco,14043,La Huerta,22522,7.0497099999999993,1588,22.18215,4996,5.8845099999999997,1325.3093421999999
14,Jalisco,14044,Ixtlahuacán de los Membrillos,44856,4.2627499999999996,1912,22.753709999999998,10206,3.68133,1651.2973847999999
14,Jalisco,14045,Ixtlahuacán del Río,18298,15.420700000000002,2822,21.99362,4024,10.35591,1894.9244117999999
14,Jalisco,14046,Jalostotitlán,32124,12.778680000000001,4105,26.65166,8562,9.7963100000000001,3146.9666244
14,Jalisco,14047,Jamay,21851,6.4511299999999991,1410,17.45365,3814,5.1029900000000001,1115.0543449000002
14,Jalisco,14048,Jesús María,18095,14.24165,2577,29.411959999999997,5322,11.186579999999999,2024.2116510000001
14,Jalisco,14049,Jilotlán de los Dolores,12878,25.055280000000003,3227,24.96716,3215,17.08512,2200.2217536000003
14,Jalisco,14050,Jocotepec,37515,13.29397,4987,29.723880000000001,11151,11.22274,4210.2109110000001
14,Jalisco,14051,Juanacatlán,14225,4.32355,615,24.666899999999998,3509,4.03376,573.80236000000002
14,Jalisco,14052,Juchitlán,5031,4.3984299999999994,221,16.651779999999999,838,3.4787899999999996,175.0179249
14,Jalisco,14053,Lagos de Moreno,163136,6.0372300000000001,9849,36.056310000000003,58821,5.4899200000000006,8956.0358912000011
14,Jalisco,14054,El Limón,5382,1.9026700000000001,102,9.9326899999999991,535,1.35666,73.015441199999998
14,Jalisco,14055,Magdalena,24646,5.2021300000000004,1282,29.76679,7336,4.8026499999999999,1183.6611190000001
14,Jalisco,14056,Santa María del Oro,4088,28.211860000000001,1153,23.655940000000001,967,19.349450000000001,791.00551600000006
14,Jalisco,14057,La Manzanilla de la Paz,3607,6.0146499999999996,217,12.30026,444,3.2051999999999996,115.61156399999999
14,Jalisco,14058,Mascota,13518,5.1799100000000005,700,13.57845,1836,4.5450499999999998,614.39985899999999
14,Jalisco,14059,Mazamitla,12629,8.1314600000000006,1027,20.07056,2535,5.8082099999999999,733.51884089999999
14,Jalisco,14060,Mexticacán,5959,6.5249100000000002,389,16.810739999999999,1002,4.7080799999999998,280.55448719999998
14,Jalisco,14061,Mezquitic,15951,40.676269999999995,6488,29.625150000000001,4726,25.412700000000001,4053.5797769999999
14,Jalisco,14062,Mixtlán,4465,9.6083100000000012,429,18.700420000000001,835,7.0133900000000002,313.14786349999997
14,Jalisco,14063,Ocotlán,99274,3.77291,3746,23.36157,23192,3.4608699999999999,3435.7440837999998
14,Jalisco,14064,Ojuelos de Jalisco,32568,18.91966,6162,38.894869999999997,12667,17.309720000000002,5637.4296095999998
14,Jalisco,14065,Pihuamo,12181,5.556,677,24.80358,3021,4.4479299999999995,541.80235329999994
14,Jalisco,14066,Poncitlán,45614,21.16844,9656,36.519829999999999,16658,19.687850000000001,8980.4158990000014
14,Jalisco,14067,Puerto Vallarta,235587,5.4321700000000002,12797,25.055399999999999,59027,5.1116200000000003,12042.312209400001
14,Jalisco,14068,Villa Purificación,13826,15.094109999999999,2087,29.425170000000001,4068,12.816990000000001,1772.0770374000001
14,Jalisco,14069,Quitupan,11128,16.83934,1874,24.160319999999999,2689,11.539729999999999,1284.1411544
14,Jalisco,14070,El Salto,122619,7.5177099999999992,9218,29.9495,36724,6.7919800000000006,8328.257956200001
14,Jalisco,14071,San Cristóbal de la Barranca,3787,11.54579,437,24.657399999999999,934,9.0415200000000002,342.40236240000002
